Participant,Sequence,Session,Run,Block,Sentence,SpContent,Keyword1,Keyword2,Keyword3,Keyword4,AudDur,AudFile,Orientation,TargetPresence,GaborLoc,TD
WB221109,152,main,6,4,bkbg2102,The dog drank from a bowl,dog,drank,bowl,NA,1749.333333,bkbg2102_4ch.wav,1.04671463071179,0,-0.316594347207521,0.261316467314346
WB221109,153,main,6,2,bkbg1513,They walked across the grass,They,walked,across,grass,1653.333333,bkbg1513_8ch.wav,0.785398163397448,1,2.27120171317718,0
WB221109,154,main,6,2,aslg0810,They rowed the boat,They,rowed,boat,NA,1290.666667,aslg0810_8ch.wav,0.785398163397448,1,0.274726576748953,0
WB221109,155,main,6,2,aslg0805,The family's having a picnic,familys,having,picnic,NA,1813.333333,aslg0805_8ch.wav,1.07629580842349,0,-0.97187588988817,0.29089764502604
WB221109,156,main,6,2,bkbg1307,He’s cleaning his car,Hes,cleaning,car,NA,1269.333333,bkbg1307_8ch.wav,1.0122520564937,0,-0.633726382026581,0.226853893096247
WB221109,157,main,6,2,aslg0809,The post office was near,post,office,near,NA,1322.666667,aslg0809_8ch.wav,0.785398163397448,1,0.101812969803801,0
WB221109,158,main,6,2,bkbg0705,The fruit lies on the ground,fruit,lies,ground,NA,1760,bkbg0705_8ch.wav,1.07603923805237,0,-0.0808118613788713,0.29064107465492
WB221109,159,main,6,3,bkbg1308,The mouse found the cheese,mouse,found,cheese,NA,1482.666667,bkbg1308_4ch.wav,0.785398163397448,1,-0.277673571054227,0
WB221109,160,main,6,3,aslg0305,The knife cut the cake,knife,cut,cake,NA,1526.791667,aslg0305_4ch.wav,0.785398163397448,1,0.00974035469690334,0
WB221109,161,main,6,3,aslg1412,He's visiting his uncle,Hes,visiting,uncle,NA,1578.666667,aslg1412_4ch.wav,1.72619507195566,0,3.04418577045568,0.940796908558209
WB221109,162,main,6,3,bkbg0214,The little baby sleeps,little,baby,sleeps,NA,1610.666667,bkbg0214_4ch.wav,0.785398163397448,1,0.421552421908174,0
