Participant,Sequence,Session,Run,Block,Sentence,SpContent,Keyword1,Keyword2,Keyword3,Keyword4,AudDur,AudFile,Orientation,TargetPresence,GaborLoc,TD
KL221026,157,main,6,3,aslg0411,The waiter lit the candles,waiter,lit,candles,NA,1749.333333,aslg0411_4ch.wav,-0.237926247874729,0,2.39739980161702,-1.02332441127218
KL221026,158,main,6,3,bkbg1210,The football game's over,football,games,over,NA,1376,bkbg1210_4ch.wav,1.69298565513336,0,2.98962783270345,0.907587491735914
KL221026,159,main,6,2,bkbg0105,The house had nine rooms,house,nine,rooms,NA,1930.666667,bkbg0105_8ch.wav,0.785398163397448,1,-2.75260043014441,0
KL221026,160,main,6,2,bkbg1416,The match fell on the floor,match,fell,floor,NA,1621.333333,bkbg1416_8ch.wav,0.785398163397448,1,0.553330164484864,0
KL221026,161,main,6,2,aslg1301,The story's very exciting,storys,very,exciting,NA,1888,aslg1301_8ch.wav,0.673622722188098,0,-2.66360578762102,-0.11177544120935
KL221026,162,main,6,2,aslg1303,The pool was very deep,pool,very,deep,NA,1621.333333,aslg1303_8ch.wav,0.62950634033781,0,2.30769188298776,-0.155891823059638
KL221026,163,main,6,2,aslg0815,The two ladies were watching,two,ladies,watching,NA,1760,aslg0815_8ch.wav,0.785398163397448,1,2.7209803261458,0
KL221026,164,main,6,2,aslg1714,The lady has small feet,lady,small,feet,NA,1536,aslg1714_8ch.wav,0.785398163397448,1,-1.93551592526958,0
KL221026,165,main,6,1,bkbg1415,The grass is getting long,grass,getting,long,NA,1600,bkbg1415_8ch.wav,1.6668480159029,0,1.94375214320374,0.881449852505455
KL221026,166,main,6,1,bkbg1113,The two farmers are talking,two,farmers,talking,NA,1546.666667,bkbg1113_8ch.wav,0.785398163397448,1,-1.28078233094503,0
KL221026,167,main,6,1,bkbg1403,They’re drinking tea,Theyre,drinking,tea,NA,1120,bkbg1403_8ch.wav,0.785398163397448,1,-2.44931333983475,0
KL221026,168,main,6,1,aslg0601,The girl knew the story,girl,knew,story,NA,1525.333333,aslg0601_8ch.wav,-0.250504601932228,0,-0.214616653429905,-1.03590276532968
KL221026,169,main,6,1,aslg1411,He's starting the engine,Hes,starting,engine,NA,1440,aslg1411_8ch.wav,0.785398163397448,1,-1.89221512366995,0
KL221026,170,main,6,1,bkbg0502,The matches lie on the shelf,matches,lie,shelf,NA,1749.333333,bkbg0502_8ch.wav,1.62660287572121,0,-1.23222492480596,0.841204712323766
KL221026,171,main,6,4,bkbg0209,She’s taking her coat,Shes,taking,coat,NA,1514.666667,bkbg0209_4ch.wav,0.785398163397448,1,-1.85688515215739,0
KL221026,172,main,6,4,aslg1313,The farmer's buying some pigs,farmers,buying,pigs,NA,1728.895833,aslg1313_4ch.wav,0.993602554026415,0,0.703169329093565,0.208204390628967
KL221026,173,main,6,4,aslg1807,The church stood on the hill,church,stood,hill,NA,1450.666667,aslg1807_4ch.wav,0.785398163397448,1,-1.79380107577115,0
KL221026,174,main,6,4,bkbg1116,The father writes a letter,father,writes,letter,NA,1418.666667,bkbg1116_4ch.wav,0.924731878810777,0,-0.316216779431497,0.139333715413328
KL221026,175,main,6,4,aslg1710,The father signed a letter,father,signed,letter,NA,1621.333333,aslg1710_4ch.wav,0.949649621375095,0,2.42259359117809,0.164251457977647
KL221026,176,main,6,4,aslg1408,The rose bush was blooming,rose,bush,blooming,NA,1525.333333,aslg1408_4ch.wav,0.785398163397448,1,0.562174102371212,0
KL221026,177,main,6,1,bkbg0814,The footballer lost a boot,footballer,lost,boot,NA,1728,bkbg0814_8ch.wav,-0.194558966580758,0,2.22531848175985,-0.979957129978206
