Participant,Sequence,Session,Run,Block,Sentence,SpContent,Keyword1,Keyword2,Keyword3,Keyword4,AudDur,AudFile,Orientation,TargetPresence,GaborLoc,TD
DB221102,96,main,5,4,aslg0901,The car engine's running,car,engines,running,NA,1813.333333,aslg0901_4ch.wav,0.669219203069211,0,-0.154968042624374,-0.116178960328238
DB221102,97,main,5,4,aslg1612,The mice saw the trap,mice,saw,trap,NA,1557.333333,aslg1612_4ch.wav,0.672427599157995,0,-0.944725580549443,-0.112970564239454
DB221102,98,main,5,4,bkbg0304,The farmer keeps a bull,farmer,keeps,bull,NA,1546.666667,bkbg0304_4ch.wav,0.785398163397448,1,-1.82854135017097,0
DB221102,99,main,5,2,aslg1702,Mother cooked the dinner,Mother,cooked,dinner,NA,1141.333333,aslg1702_8ch.wav,0.891425981088591,0,2.2726995653453,0.106027817691143
DB221102,100,main,5,2,aslg1006,The paper boy was cheeky,paper,boy,cheeky,NA,1834.666667,aslg1006_8ch.wav,0.785398163397448,1,-0.76757841051983,0
DB221102,101,main,5,2,bkbg1516,The puppy plays with a ball,puppy,plays,ball,NA,1578.666667,bkbg1516_8ch.wav,0.583875785558577,0,-2.40963549291887,-0.201522377838872
DB221102,102,main,5,2,bkbg2006,A cat jumped off the fence,cat,jumped,off,fence,1770.666667,bkbg2006_8ch.wav,0.998321647409712,0,2.07841733762712,0.212923484012264
DB221102,103,main,5,2,bkbg1807,She talked to her doll,She,talked,doll,NA,1376,bkbg1807_8ch.wav,0.785398163397448,1,1.61926505731294,0
DB221102,104,main,5,2,bkbg1203,The front garden was pretty,front,garden,pretty,NA,1514.666667,bkbg1203_8ch.wav,0.977283243673757,0,2.12844452005958,0.191885080276308
DB221102,105,main,5,3,bkbg1912,The boy slipped on the stairs,boy,slipped,on,stairs,1877.333333,bkbg1912_4ch.wav,1.73194866586706,0,-1.82745616983855,0.946550502469611
DB221102,106,main,5,3,bkbg0504,The train had a bad crash,train,bad,crash,NA,1962.666667,bkbg0504_4ch.wav,0.785398163397448,1,1.68875192839104,0
DB221102,107,main,5,3,aslg1011,The new towel was clean,new,towel,clean,NA,1483.75,aslg1011_4ch.wav,-0.0567049903637649,0,-2.58974396398747,-0.842103153761213
DB221102,108,main,5,3,aslg0706,The woman listened to her iend,woman,listened,iend,NA,1876.375,aslg0706_4ch.wav,0.785398163397448,1,1.93867981631483,0
DB221102,109,main,5,3,aslg0211,The yacht sailed past,yacht,sailed,past,NA,1546.666667,aslg0211_4ch.wav,1.83187388156119,0,-2.73290986826167,1.04647571816374
DB221102,110,main,5,3,bkbg1011,He broke his leg,He,broke,leg,NA,981.3333333,bkbg1011_4ch.wav,-0.234585296210506,0,0.520041749882327,-1.01998345960795
DB221102,111,main,5,2,bkbg2109,The cow lies on the grass,cow,lies,grass,NA,1920,bkbg2109_8ch.wav,0.785398163397448,1,2.90305046605323,0
DB221102,112,main,5,2,bkbg2007,The baby has blue eyes,baby,blue,eyes,NA,1706.666667,bkbg2007_8ch.wav,0.785398163397448,1,-1.54144557481767,0
DB221102,113,main,5,2,bkbg1303,They’re playing in the park,Theyre,playing,park,NA,1365.333333,bkbg1303_8ch.wav,0.509627663854542,0,1.24167378670121,-0.275770499542907
DB221102,114,main,5,2,bkbg1313,The children are all eating,children,all,eating,NA,1536,bkbg1313_8ch.wav,0.785398163397448,1,2.52915791557489,0
DB221102,115,main,5,2,aslg0608,The china vase was broken,china,vase,broken,NA,1851.916667,aslg0608_8ch.wav,0.785398163397448,1,-2.7613596874021,0
DB221102,116,main,5,2,bkbg0314,She drinks from her cup,She,drinks,cup,NA,1237.333333,bkbg0314_8ch.wav,0.605295278475054,0,-1.9210206481647,-0.180102884922395
DB221102,117,main,5,1,bkbg1804,He’s skating with his friend,Hes,skating,with,friend,1664,bkbg1804_8ch.wav,0.785398163397448,1,1.23836323391363,0
DB221102,118,main,5,1,aslg0101,They moved the furniture,They,moved,furniture,NA,1440,aslg0101_8ch.wav,1.70811871877428,0,-1.42484593725867,0.922720555376833
DB221102,119,main,5,1,aslg1304,Mother served the soup,Mother,served,soup,NA,1589.333333,aslg1304_8ch.wav,0.785398163397448,1,1.06669268715049,0
DB221102,120,main,5,1,aslg0301,The lunch was very early,lunch,very,early,NA,1930.666667,aslg0301_8ch.wav,-0.201712396743607,0,1.75825503981209,-0.987110560141056
DB221102,121,main,5,1,aslg0305,The knife cut the cake,knife,cut,cake,NA,1526.791667,aslg0305_8ch.wav,0.785398163397448,1,-2.31293536747121,0
DB221102,122,main,5,1,aslg0103,He hit his head,He,hit,head,NA,1098.666667,aslg0103_8ch.wav,0.785398163397448,1,1.59760277153896,0
DB221102,123,main,5,3,bkbg1901,The family like fish,family,like,fish,NA,1504,bkbg1901_4ch.wav,-0.138914033776511,0,-2.15195086559497,-0.924312197173959
DB221102,124,main,5,3,bkbg2101,The pepper pot was empty,pepper,pot,empty,NA,1514.666667,bkbg2101_4ch.wav,0.785398163397448,1,-0.554647816421911,0
DB221102,125,main,5,3,bkbg1104,The lady stayed for tea,lady,stayed,tea,NA,1504,bkbg1104_4ch.wav,-0.150978772324956,0,0.883433296898101,-0.936376935722405
DB221102,126,main,5,3,bkbg0201,The ladder's near the door,ladders,near,door,NA,1525.333333,bkbg0201_4ch.wav,-0.256976361906752,0,-0.879799800147808,-1.0423745253042
DB221102,127,main,5,3,bkbg1205,The taps are above the sink,taps,above,sink,NA,1760,bkbg1205_4ch.wav,0.785398163397448,1,-1.35184830796092,0
DB221102,128,main,5,3,bkbg0709,The bus went early,bus,went,early,NA,1354.666667,bkbg0709_4ch.wav,0.785398163397448,1,-1.36394680054257,0
DB221102,129,main,5,4,aslg1002,The meat was too tough,meat,too,tough,NA,1526.541667,aslg1002_4ch.wav,0.985340632509303,0,-2.81013206005223,0.199942469111855
DB221102,130,main,5,4,aslg1001,She sings in the bath,She,sings,bath,NA,1930.666667,aslg1001_4ch.wav,0.785398163397448,1,1.29931434783861,0
DB221102,131,main,5,4,bkbg0809,The pond water's dirty,pond,waters,dirty,NA,1557.333333,bkbg0809_4ch.wav,0.785398163397448,1,-1.18309295193406,0
DB221102,132,main,5,4,bkbg1201,The food cost a lot,food,cost,lot,NA,1440,bkbg1201_4ch.wav,1.02961066669602,0,2.6029009899103,0.244212503298572
DB221102,133,main,5,4,aslg0505,The little boy was tired,little,boy,tired,NA,1578.666667,aslg0505_4ch.wav,1.02030827533573,0,-1.06975384892184,0.234910111938287
DB221102,134,main,5,4,aslg0813,He dug with his spade,He,dug,spade,NA,1525.333333,aslg0813_4ch.wav,0.785398163397448,1,-1.92435319981575,0
DB221102,135,main,5,1,bkbg1407,They broke all the eggs,They,broke,all,eggs,1376,bkbg1407_8ch.wav,1.66046026082675,0,2.00213144592085,0.875062097429301
DB221102,136,main,5,1,aslg1813,She ironed her skirt,She,ironed,skirt,NA,1653.333333,aslg1813_8ch.wav,0.785398163397448,1,0.40769236713215,0
DB221102,137,main,5,1,aslg1003,The child ate some jam,child,ate,jam,NA,1973.333333,aslg1003_8ch.wav,0.785398163397448,1,2.11015557860299,0
DB221102,138,main,5,1,bkbg0807,The ball broke the window,ball,broke,window,NA,1706.666667,bkbg0807_8ch.wav,1.77088832951311,0,-2.56511505182072,0.985490166115663
DB221102,139,main,5,1,bkbg1013,The shirts hang in the cupboard,shirts,hang,cupboard,NA,1568,bkbg1013_8ch.wav,0.785398163397448,1,-0.0960550662977552,0
DB221102,140,main,5,1,aslg1709,The milk was very cold,milk,very,cold,NA,1536,aslg1709_8ch.wav,0.785398163397448,1,-0.286729489831636,0
DB221102,141,main,6,4,aslg0107,The towel dripped on the carpet,towel,dripped,carpet,NA,1826.395833,aslg0107_4ch.wav,0.621609991779841,0,-1.05648081127806,-0.163788171617608
DB221102,142,main,6,4,bkbg1803,The mother shut the window,mother,shut,window,NA,1504,bkbg1803_4ch.wav,0.785398163397448,1,0.268450131882819,0
DB221102,143,main,6,4,aslg1113,The raincoat's wet through,raincoats,wet,through,NA,1802.666667,aslg1113_4ch.wav,1.0299214796519,0,0.932002022674851,0.244523316254451
DB221102,144,main,6,4,aslg0113,Father's hiding the presents,Fathers,hiding,presents,NA,1877.333333,aslg0113_4ch.wav,0.785398163397448,1,-1.07081215668958,0
DB221102,145,main,6,4,aslg1508,The birds sang from the tree,birds,sang,tree,NA,1674.666667,aslg1508_4ch.wav,0.525984659106603,0,2.74742828642636,-0.259413504290845
DB221102,146,main,6,4,aslg0207,The mother shook her head,mother,shook,head,NA,1589.333333,aslg0207_4ch.wav,0.635945784877364,0,2.48027995750242,-0.149452378520084
DB221102,147,main,6,1,aslg0502,He broke into the safe,He,broke,safe,NA,1749.333333,aslg0502_8ch.wav,0.785398163397448,1,-2.22405280543966,0
DB221102,148,main,6,1,aslg0914,The book sits on the shelf,book,sits,shelf,NA,1493.333333,aslg0914_8ch.wav,-0.121917379529338,0,-2.66596340434181,-0.907315542926787
DB221102,149,main,6,1,bkbg1515,The train stops at the station,train,stops,station,NA,1813.333333,bkbg1515_8ch.wav,0.785398163397448,1,-0.858795296809675,0
DB221102,150,main,6,1,aslg1313,The farmer's buying some pigs,farmers,buying,pigs,NA,1728.895833,aslg1313_8ch.wav,0.785398163397448,1,-1.25875837392081,0
DB221102,151,main,6,1,aslg1308,He turned on the taps,He,turned,taps,NA,1312,aslg1308_8ch.wav,1.62921050381738,0,1.97581787845863,0.843812340419932
DB221102,152,main,6,1,bkbg2010,The oven's too hot,ovens,too,hot,NA,1376,bkbg2010_8ch.wav,0.785398163397448,1,1.6124664432257,0
DB221102,153,main,6,2,bkbg1102,The dogs go for a walk,dogs,go,walk,NA,1557.333333,bkbg1102_8ch.wav,0.543966474164971,0,2.00224425117539,-0.241431689232477
DB221102,154,main,6,2,bkbg1305,A man told the police,man,told,police,NA,1653.333333,bkbg1305_8ch.wav,0.785398163397448,1,0.881366709164314,0
DB221102,155,main,6,2,aslg1502,They're leaning on the ladder,Theyre,leaning,ladder,NA,1461.333333,aslg1502_8ch.wav,0.785398163397448,1,3.07394969535791,0
DB221102,156,main,6,2,bkbg0608,The father's coming home,fathers,coming,home,NA,1578.666667,bkbg0608_8ch.wav,0.93793231253994,0,0.0822505450581427,0.152534149142492
DB221102,157,main,6,2,bkbg1905,They’re clearing the table,Theyre,clearing,table,NA,1322.666667,bkbg1905_8ch.wav,0.473768781224928,0,0.96656185464973,-0.31162938217252
DB221102,158,main,6,2,aslg1411,He's starting the engine,Hes,starting,engine,NA,1440,aslg1411_8ch.wav,0.785398163397448,1,-2.25721528553795,0
DB221102,159,main,6,3,bkbg1502,The fire was very hot,fire,very,hot,NA,1482.666667,bkbg1502_4ch.wav,0.785398163397448,1,2.95835241917193,0
DB221102,160,main,6,3,bkbg0801,The boy forgot his book,boy,forgot,book,NA,1568,bkbg0801_4ch.wav,1.67037694119956,0,-2.49318892060778,0.884978777802109
DB221102,161,main,6,3,bkbg0714,The orange was quite sweet,orange,quite,sweet,NA,1824,bkbg0714_4ch.wav,-0.239478786475017,0,1.72066242646999,-1.02487694987247
DB221102,162,main,6,3,bkbg1614,The cars going too fast,cars,going,too,fast,1728,bkbg1614_4ch.wav,0.785398163397448,1,-0.0946874294264727,0
DB221102,163,main,6,3,bkbg0812,The bus stopped suddenly,bus,stopped,suddenly,NA,1578.666667,bkbg0812_4ch.wav,-0.0709417220701126,0,1.08563458191783,-0.856339885467561
DB221102,164,main,6,3,aslg0807,They won the game,They,won,game,NA,1344,aslg0807_4ch.wav,0.785398163397448,1,0.837744149772665,0
