Participant,Sequence,Session,Run,Block,Sentence,SpContent,Keyword1,Keyword2,Keyword3,Keyword4,AudDur,AudFile,Orientation,TargetPresence,GaborLoc,TD
JV221004,143,main,6,2,aslg1713,The boy grazed his knee,boy,grazed,knee,NA,1482.666667,aslg1713_8ch.wav,0.785398163397448,1,-1.03370029214158,0
JV221004,144,main,6,2,aslg0102,He's wiping the table,Hes,wiping,table,NA,1450.666667,aslg0102_8ch.wav,0.785398163397448,1,-1.78640756566002,0
JV221004,145,main,6,2,bkbg1604,The raincoat's very wet,raincoats,very,wet,NA,1706.666667,bkbg1604_8ch.wav,1.0982987896231,0,-2.00565122866484,0.31290062622565
JV221004,146,main,6,2,bkbg0512,Somebody took the money,Somebody,took,money,NA,1429.333333,bkbg0512_8ch.wav,1.09829127447363,0,-2.95716439857976,0.312893111076185
JV221004,147,main,6,1,bkbg0708,The young people are dancing,young,people,dancing,NA,1621.333333,bkbg0708_8ch.wav,0.785398163397448,1,-0.0631254542873105,0
JV221004,148,main,6,1,bkbg0616,The woman tidied her house,woman,tidied,house,NA,1845.333333,bkbg0616_8ch.wav,1.80182644503888,0,-1.77145360863211,1.01642828164143
JV221004,149,main,6,1,bkbg0416,The mud stuck on his shoe,mud,stuck,shoe,NA,1706.666667,bkbg0416_8ch.wav,0.785398163397448,1,-1.72226865297175,0
JV221004,150,main,6,1,aslg1810,The blue towel was damp,blue,towel,damp,NA,1621.333333,aslg1810_8ch.wav,-0.158914405856245,0,1.37633308325216,-0.944312569253693
JV221004,151,main,6,1,bkbg1009,The postman brings a letter,postman,brings,letter,NA,1482.666667,bkbg1009_8ch.wav,0.785398163397448,1,2.64447452303196,0
JV221004,152,main,6,1,bkbg0910,They went on holiday,They,went,holiday,NA,1269.333333,bkbg0910_8ch.wav,-0.195879308530198,0,-1.07193168327384,-0.981277471927646
JV221004,153,main,6,4,bkbg0116,The ice cream was pink,ice,cream,pink,NA,1738.666667,bkbg0116_4ch.wav,0.785398163397448,1,-0.316383734547971,0
JV221004,154,main,6,4,bkbg1806,Rain falls from clouds,Rain,falls,clouds,NA,1824,bkbg1806_4ch.wav,0.543077713761298,0,1.79999056830938,-0.24232044963615
JV221004,155,main,6,4,bkbg0604,Men wear long trousers,Men,wear,long,trousers,1642.666667,bkbg0604_4ch.wav,0.548974444566019,0,0.498491749592286,-0.236423718831429
JV221004,156,main,6,4,bkbg1712,Some brown leaves fell off the tree,brown,leaves,fell,tree,1964.916667,bkbg1712_4ch.wav,0.785398163397448,1,-1.89739527133027,0
JV221004,157,main,6,4,bkbg1905,They’re clearing the table,Theyre,clearing,table,NA,1322.666667,bkbg1905_4ch.wav,1.05415641977861,0,0.353252458923514,0.268758256381167
JV221004,158,main,6,4,bkbg0314,She drinks from her cup,She,drinks,cup,NA,1237.333333,bkbg0314_4ch.wav,1.0600703981813,0,-2.38134163151652,0.274672234783853
JV221004,159,main,6,1,aslg1110,The children cleared the table,children,cleared,table,NA,1699.104167,aslg1110_8ch.wav,0.785398163397448,1,-1.19349790087929,0
JV221004,160,main,6,1,aslg1603,The two boys are laughing,two,boys,laughing,NA,1354.666667,aslg1603_8ch.wav,-0.214413199575194,0,1.84247075758667,-0.999811362972642
JV221004,161,main,6,1,aslg1805,The little girl was staring,little,girl,staring,NA,1770.666667,aslg1805_8ch.wav,0.785398163397448,1,-0.727188236075097,0
JV221004,162,main,6,1,aslg0711,They painted the ceiling,They,painted,ceiling,NA,1226.666667,aslg0711_8ch.wav,0.785398163397448,1,-0.833814598896945,0
JV221004,163,main,6,1,aslg0805,The family's having a picnic,familys,having,picnic,NA,1813.333333,aslg0805_8ch.wav,1.67275883212863,0,1.37576946092175,0.887360668731185
