Participant,Sequence,Session,Run,Block,Sentence,SpContent,Keyword1,Keyword2,Keyword3,Keyword4,AudDur,AudFile,Orientation,TargetPresence,GaborLoc,TD
NK221102,83,main,4,4,bkbg1701,The apple pie's cooking,apple,pies,cooking,NA,1504,bkbg1701_4ch.wav,0.785398163397448,1,-2.28329699869818,0
NK221102,84,main,4,4,aslg1405,The lady wore her coat,lady,wore,coat,NA,1461.333333,aslg1405_4ch.wav,0.571895745686713,0,0.130090927126322,-0.213502417710736
NK221102,85,main,4,4,bkbg1607,She’s paying for her bread,Shes,paying,bread,NA,1440,bkbg1607_4ch.wav,0.785398163397448,1,-2.64191419686576,0
NK221102,86,main,4,4,bkbg0405,The house had a nice garden,house,nice,garden,NA,1728,bkbg0405_4ch.wav,0.785398163397448,1,1.38793422962242,0
NK221102,87,main,4,1,bkbg1307,He’s cleaning his car,Hes,cleaning,car,NA,1269.333333,bkbg1307_8ch.wav,1.82020929588557,0,2.97202094085437,1.03481113248812
NK221102,88,main,4,1,bkbg0802,A friend came for lunch,friend,came,lunch,NA,1621.333333,bkbg0802_8ch.wav,0.785398163397448,1,-1.37448290703428,0
NK221102,89,main,4,1,bkbg2105,The cat caught a mouse,cat,caught,mouse,NA,1600,bkbg2105_8ch.wav,0.785398163397448,1,0.118039698807659,0
NK221102,90,main,4,1,bkbg0311,They ate the lemon jelly,They,ate,lemon,jelly,1504,bkbg0311_8ch.wav,-0.226498336770942,0,1.59319594410537,-1.01189650016839
NK221102,91,main,4,1,bkbg0903,They’re climbing the tree,Theyre,climbing,tree,NA,1354.666667,bkbg0903_8ch.wav,-0.240812632958117,0,-1.70522823753383,-1.02621079635557
NK221102,92,main,4,1,aslg1114,The three iends are cycling,three,iends,cycling,NA,1736.5,aslg1114_8ch.wav,0.785398163397448,1,2.62359314728336,0
NK221102,93,main,5,3,aslg0910,The horse kicked the rider,horse,kicked,rider,NA,1728,aslg0910_4ch.wav,1.69867073790457,0,-2.20452656390107,0.913272574507122
NK221102,94,main,5,3,bkbg0504,The train had a bad crash,train,bad,crash,NA,1962.666667,bkbg0504_4ch.wav,-0.261599654755242,0,1.6435545822273,-1.04699781815269
NK221102,95,main,5,3,bkbg0402,The machine was quite noisy,machine,quite,noisy,NA,1738.666667,bkbg0402_4ch.wav,0.785398163397448,1,-1.56183686977225,0
NK221102,96,main,5,3,aslg0108,The bull chased the lady,bull,chased,lady,NA,1728,aslg0108_4ch.wav,0.785398163397448,1,-1.66586637467187,0
NK221102,97,main,5,3,aslg0406,The horse stands by the gate,horse,stands,gate,NA,1920,aslg0406_4ch.wav,1.83183900331974,0,-2.25985524140913,1.0464408399223
NK221102,98,main,5,3,aslg0308,The coat hangs in a cupboard,coat,hangs,cupboard,NA,1717.333333,aslg0308_4ch.wav,1.62383908066974,0,2.53473397606968,0.838440917272288
NK221102,99,main,5,4,bkbg0203,The ball went into the goal,ball,went,into,goal,1749.333333,bkbg0203_4ch.wav,0.785398163397448,1,-1.67802781345261,0
NK221102,100,main,5,4,aslg1310,Mother's filling the kettle,Mothers,filling,kettle,NA,1461.333333,aslg1310_4ch.wav,0.785398163397448,1,0.196503591183629,0
NK221102,101,main,5,4,bkbg0312,The boys running away,boys,running,away,NA,1536,bkbg0312_4ch.wav,0.546081577740255,0,-1.96706961349827,-0.239316585657193
NK221102,102,main,5,4,bkbg1511,The tiny baby was pretty,tiny,baby,pretty,NA,1632,bkbg1511_4ch.wav,0.785398163397448,1,-1.45429799071457,0
NK221102,103,main,5,4,aslg1402,The boy filled the buckets,boy,filled,buckets,NA,1781.333333,aslg1402_4ch.wav,0.548908962578385,0,1.16678323056251,-0.236489200819063
NK221102,104,main,5,4,bkbg1207,She’s waiting for her bus,Shes,waiting,bus,NA,1450.666667,bkbg1207_4ch.wav,0.785398163397448,1,2.35531396515602,0
NK221102,105,main,5,1,aslg0513,They bought some tickets,They,bought,tickets,NA,1472,aslg0513_8ch.wav,-0.120248345702286,0,2.92414456311207,-0.905646509099734
NK221102,106,main,5,1,aslg1012,The water poured from a jug,water,poured,jug,NA,1781.333333,aslg1012_8ch.wav,0.785398163397448,1,2.00644914195928,0
NK221102,107,main,5,1,aslg1611,They ate some plums,They,ate,plums,NA,1333.333333,aslg1611_8ch.wav,1.83160691978485,0,0.9668804538917,1.0462087563874
NK221102,108,main,5,1,bkbg1704,They knocked on the window,They,knocked,window,NA,1397.333333,bkbg1704_8ch.wav,0.785398163397448,1,0.517781546151183,0
NK221102,109,main,5,1,bkbg2015,The man tied his scarf,man,tied,scarf,NA,1632,bkbg2015_8ch.wav,-0.229975277403941,0,-2.94784712583211,-1.01537344080139
NK221102,110,main,5,1,bkbg0603,They laughed at his story,They,laughed,story,NA,1450.666667,bkbg0603_8ch.wav,0.785398163397448,1,-1.95819893409562,0
NK221102,111,main,5,3,bkbg1313,The children are all eating,children,all,eating,NA,1536,bkbg1313_4ch.wav,1.79059895190507,0,1.33688149963078,1.00520078850762
NK221102,112,main,5,3,bkbg1312,The plant hangs above the door,plant,hangs,above,door,1664,bkbg1312_4ch.wav,1.71212723224398,0,0.132606796083802,0.926729068846535
NK221102,113,main,5,3,bkbg1908,The bath water was warm,bath,water,warm,NA,1536,bkbg1908_4ch.wav,0.785398163397448,1,0.508240021800494,0
NK221102,114,main,5,3,aslg0111,The girl helped in the kitchen,girl,helped,kitchen,NA,1674.666667,aslg0111_4ch.wav,0.785398163397448,1,2.28596144912058,0
NK221102,115,main,5,3,bkbg0111,The bag bumps on the ground,bag,bumps,ground,NA,1920,bkbg0111_4ch.wav,-0.222116965800216,0,-0.0858649041794836,-1.00751512919766
NK221102,116,main,5,3,aslg1306,The red dress was pretty,red,dress,pretty,NA,1621.333333,aslg1306_4ch.wav,0.785398163397448,1,-3.06400886847924,0
NK221102,117,main,5,2,bkbg1515,The train stops at the station,train,stops,station,NA,1813.333333,bkbg1515_8ch.wav,0.785398163397448,1,2.13539407252153,0
NK221102,118,main,5,2,aslg0511,The house had a lovely garden,house,lovely,garden,NA,1907.125,aslg0511_8ch.wav,0.643230294055519,0,-0.963261417128393,-0.14216786934193
NK221102,119,main,5,2,aslg0105,The cat played with some wool,cat,played,wool,NA,1792,aslg0105_8ch.wav,0.785398163397448,1,-0.64900519839634,0
NK221102,120,main,5,2,bkbg2111,He frightened his sister,He,frightened,sister,NA,1312,bkbg2111_8ch.wav,1.02863883134135,0,-2.93804181575479,0.243240667943901
NK221102,121,main,5,2,aslg1501,The red bus was late,red,bus,late,NA,1312,aslg1501_8ch.wav,0.785398163397448,1,-2.62622404718897,0
NK221102,122,main,5,2,bkbg0515,The naughty girl’s shouting,naughty,girls,shouting,NA,1578.666667,bkbg0515_8ch.wav,0.785398163397448,1,2.01531057740842,0
NK221102,123,main,5,1,aslg0307,The new shoes were tight,new,shoes,tight,NA,1941.333333,aslg0307_8ch.wav,-0.0788600842206609,0,2.1328797857345,-0.864258247618109
NK221102,124,main,5,1,bkbg1210,The football game's over,football,games,over,NA,1376,bkbg1210_8ch.wav,-0.055081622779517,0,0.151073811958258,-0.840479786176965
NK221102,125,main,5,1,aslg1009,They came at Easter,They,came,Easter,NA,1597.4375,aslg1009_8ch.wav,0.785398163397448,1,-1.0722334829549,0
NK221102,126,main,5,1,aslg0815,The two ladies were watching,two,ladies,watching,NA,1760,aslg0815_8ch.wav,0.785398163397448,1,-0.40488553946026,0
NK221102,127,main,5,1,bkbg0604,Men wear long trousers,Men,wear,long,trousers,1642.666667,bkbg0604_8ch.wav,-0.0766148442278592,0,-2.86180384363827,-0.862013007625308
NK221102,128,main,5,1,aslg1810,The blue towel was damp,blue,towel,damp,NA,1621.333333,aslg1810_8ch.wav,0.785398163397448,1,2.08502130192258,0
NK221102,129,main,5,2,bkbg1912,The boy slipped on the stairs,boy,slipped,on,stairs,1877.333333,bkbg1912_8ch.wav,1.03172851504923,0,-2.89869497054985,0.246330351651784
NK221102,130,main,5,2,bkbg0715,He’s holding his nose,Hes,holding,nose,NA,1429.333333,bkbg0715_8ch.wav,0.785398163397448,1,-1.60828626238453,0
NK221102,131,main,5,2,aslg0314,The man climbed the mountain,man,climbed,mountain,NA,1598.416667,aslg0314_8ch.wav,0.660140428004149,0,1.95760563963353,-0.1252577353933
NK221102,132,main,5,2,bkbg0403,The old man worries,old,man,worries,NA,1418.666667,bkbg0403_8ch.wav,0.625246665310575,0,2.02989665132829,-0.160151498086873
NK221102,133,main,5,2,aslg1815,The biscuit tin was empty,biscuit,tin,empty,NA,1834.666667,aslg1815_8ch.wav,0.785398163397448,1,-0.0453599394445403,0
NK221102,134,main,5,2,aslg0813,He dug with his spade,He,dug,spade,NA,1525.333333,aslg0813_8ch.wav,0.496866151136199,0,0.425865499568927,-0.288532012261249
NK221102,135,main,5,4,bkbg0416,The mud stuck on his shoe,mud,stuck,shoe,NA,1706.666667,bkbg0416_4ch.wav,0.499524015532491,0,0.0333716059693525,-0.285874147864958
NK221102,136,main,5,4,aslg0306,They emptied their pockets,They,emptied,pockets,NA,1866.666667,aslg0306_4ch.wav,0.785398163397448,1,-1.52365755038496,0
NK221102,137,main,5,4,bkbg1614,The cars going too fast,cars,going,too,fast,1728,bkbg1614_4ch.wav,0.629031326312502,0,-1.670918060123,-0.156366837084946
NK221102,138,main,5,4,bkbg0213,Some sticks were under the tree,sticks,under,tree,NA,1941.333333,bkbg0213_4ch.wav,0.499180366994476,0,0.617420092019185,-0.286217796402972
NK221102,139,main,5,4,bkbg0206,The thin dog was hungry,thin,dog,hungry,NA,1472,bkbg0206_4ch.wav,0.785398163397448,1,1.19604054021499,0
